time,lat,lon,servingFreq,servingCid,targetFreq,targetCid,1_SCell_freq,1_SCell_cid,2_SCell_freq,2_SCell_cid,3_SCell_freq,3_SCell_cid,NR_freq,NR_cid,config,reports
1629061198.205842,34.0253349,-118.48741672,2300,234,2300,206,None,None,None,None,None,None,None,None,"('2300', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('2300', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 20:59:58.166858', '206', '-20.0', '-119', '-17.5', '-111')]}"
1629061199.138409,34.02533907,-118.48741313,2300,206,2300,234,1125,234,68886,234,None,None,None,None,"('2300', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('2300', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 20:59:59.095616', '234', '-20.0', '-117', '-17.5', '-110')]}"
1629061207.879619,34.02536584,-118.48739742,2300,234,2300,279,1125,279,5035,279,None,None,None,None,"('2300', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('2300', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:00:07.840641', '279', '-20.0', '-116', '-11.0', '-109')]}"
1629061263.418351,34.02677768,-118.489015,2300,279,2300,481,1125,481,None,None,None,None,None,None,"('2300', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('2300', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:01:03.375674', '481', '-20.0', '-116', '-14.5', '-111')]}"
1629061289.949674,34.02507077,-118.49112742,2300,481,66786,480,1125,480,None,None,None,None,None,None,"('2300', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 4.0)","{('2300', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 4.0): [('2021-08-15 21:01:29.927880', '480', '-16.0', '-87', '-10.0', '-80')], ('68886', '5', 'a5', 'ms640', 'rsrp', 'ms480', 'r1', -44, -117): [('2021-08-15 21:01:22.456891', '203', '-9.5', '-66', '-16.5', '-92')]}"
1629061362.738839,34.02297081,-118.49369176,66786,480,66786,206,1125,206,5035,43,None,None,126510,203,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 4.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 4.0): [('2021-08-15 21:02:42.689209', '206', '-20.0', '-103', '-18.5', '-95')]}"
1629061368.631288,34.02260943,-118.49412657,66786,206,66786,482,1125,482,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:02:48.594197', '482', '-20.0', '-100', '-15.5', '-95')]}"
1629061373.408913,34.02228094,-118.49452724,66786,482,66786,43,None,None,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:02:53.368017', '43', '-19.0', '-99', '-15.0', '-93')]}"
1629061374.381951,34.02221551,-118.49460957,66786,43,66786,482,None,None,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:02:54.285270', '482', '-20.0', '-96', '-17.0', '-90'), ('2021-08-15 21:02:54.325189', '482', '-20.0', '-98', '-16.5', '-90'), ('2021-08-15 21:02:54.325189', '206', '-20.0', '-98', '-16.0', '-91')]}"
1629061376.064179,34.02208734,-118.49477082,66786,482,66786,43,1125,43,5035,43,None,None,126510,311,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:02:56.028002', '43', '-19.5', '-98', '-17.0', '-92')]}"
1629061381.268046,34.02177536,-118.49515345,66786,43,66786,482,1125,482,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:02:57.777156', '482', '-20.0', '-100', '-14.5', '-93'), ('2021-08-15 21:02:58.256966', '482', '-20.0', '-99', '-15.5', '-94'), ('2021-08-15 21:02:58.736884', '482', '-19.5', '-98', '-16.5', '-98'), ('2021-08-15 21:02:59.297653', '482', '-20.0', '-101', '-14.0', '-93'), ('2021-08-15 21:02:59.779219', '482', '-20.0', '-102', '-13.0', '-95'), ('2021-08-15 21:03:00.259118', '482', '-20.0', '-100', '-13.5', '-94'), ('2021-08-15 21:03:00.739175', '482', '-20.0', '-101', '-16.0', '-98'), ('2021-08-15 21:03:01.221250', '482', '-18.0', '-98', '-12.5', '-93')]}"
1629061412.009004,34.02086535,-118.4962864,66786,482,66786,43,1125,43,5035,43,None,None,126510,203,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:03:31.973132', '43', '-16.0', '-86', '-16.5', '-83')]}"
1629061487.238231,34.01779514,-118.50011436,66786,43,66786,206,1125,206,5035,43,None,None,126510,311,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:04:47.187120', '206', '-20.0', '-97', '-15.5', '-91')]}"
1629061497.589573,34.01777478,-118.50014014,66786,206,66786,96,1125,96,5035,96,None,None,126510,311,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:04:57.545228', '96', '-20.0', '-102', '-17.0', '-94'), ('2021-08-15 21:04:57.585326', '96', '-20.0', '-102', '-16.5', '-93'), ('2021-08-15 21:04:57.585326', '453', '-20.0', '-102', '-19.0', '-96')]}"
1629061503.11079,34.01777478,-118.50014014,66786,96,66786,293,1125,293,5035,293,None,None,126510,311,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:05:03.070301', '293', '-20.0', '-98', '-16.0', '-92')]}"
1629061566.961933,34.01695447,-118.50118485,66786,293,66786,400,1125,400,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:06:06.916479', '400', '-17.5', '-92', '-14.0', '-87')]}"
1629061607.291736,34.01882804,-118.50198808,66786,400,66786,401,1125,401,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:06:47.245733', '401', '-16.5', '-85', '-11.5', '-79')]}"
1629061635.708846,34.0198052,-118.500789,66786,401,66786,96,1125,96,5035,96,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:07:15.665772', '96', '-18.5', '-97', '-11.5', '-89')]}"
1629061686.230071,34.02126372,-118.49898879,66786,96,66786,43,1125,43,5035,43,None,None,126510,160,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:08:06.160583', '43', '-20.0', '-97', '-12.0', '-91')]}"
1629061744.306931,34.0229917,-118.49688726,66786,494,66786,43,1125,43,5035,43,None,None,126510,203,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:09:04.265909', '43', '-20.0', '-115', '-12.0', '-104')]}"
1629061772.504341,34.02380632,-118.49588154,66786,43,66786,463,5035,463,None,None,None,None,126510,203,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:09:32.463842', '463', '-20.0', '-115', '-16.5', '-111')]}"
1629061789.365674,34.02439496,-118.49513085,66786,463,66786,203,None,None,68886,203,None,None,126510,203,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:09:49.236788', '203', '-20.0', '-121', '-16.0', '-113')]}"
1629061800.805123,34.024965,-118.49441135,66786,203,66786,443,None,None,None,None,None,None,126510,203,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:10:00.744622', '443', '-20.0', '-116', '-11.5', '-106')]}"
1629061813.234293,34.02543298,-118.4938217,66786,443,66786,463,5035,463,None,None,None,None,126510,234,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:10:13.197977', '463', '-19.5', '-114', '-12.0', '-108')]}"
1629061817.774302,34.02563699,-118.49357564,66786,463,66786,443,1125,443,5035,443,None,None,126510,203,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:10:17.730654', '443', '-16.5', '-114', '-13.0', '-108')]}"
1629061834.376547,34.02595559,-118.49320054,66786,443,66786,203,1125,203,68886,203,None,None,126510,160,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:10:34.326865', '203', '-20.0', '-113', '-12.5', '-102')]}"
1629061840.864205,34.02630141,-118.4927789,66786,203,66786,463,5035,463,None,None,None,None,126510,203,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:10:40.826940', '463', '-20.0', '-117', '-13.0', '-109')]}"
1629061848.708338,34.02655339,-118.4924625,66786,463,66786,203,1125,203,68886,203,None,None,126510,160,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:10:48.659274', '203', '-17.0', '-111', '-11.5', '-106')]}"
1629061920.880634,34.02948284,-118.49220354,5035,279,2300,203,None,None,68886,203,None,None,None,None,"('2300', '8', 'a5', 'ms320', 'rsrp', 'ms480', 'infinity', -106, -117)","{('2300', '8', 'a5', 'ms320', 'rsrp', 'ms480', 'infinity', -106, -117): [('2021-08-15 21:12:00.836939', '203', '-18.5', '-111', '-15.0', '-114')]}"
1629062077.132914,34.02252751,-118.49753697,2300,203,2300,43,1125,43,5035,43,None,None,None,None,"('2300', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('2300', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:14:37.082995', '43', '-20.0', '-117', '-19.0', '-112')]}"
1629062115.522867,34.02114898,-118.49921244,2300,43,2300,494,1125,494,None,None,None,None,None,None,"('2300', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('2300', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:15:15.476981', '494', '-15.5', '-87', '-10.0', '-81')]}"
1629062130.352827,34.02053391,-118.49996624,2300,494,2300,43,1125,43,5035,43,None,None,None,None,"('2300', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('2300', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:15:30.309130', '43', '-20.0', '-98', '-16.0', '-90')]}"
1629062145.525626,34.01993486,-118.50070424,2300,43,66786,96,1125,96,5035,96,None,None,126510,160,"('2300', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('2300', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:15:45.497032', '96', '-20.0', '-93', '-13.5', '-87')]}"
1629062198.270476,34.0182847,-118.50271632,66786,96,66786,401,1125,401,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:16:38.217126', '401', '-17.5', '-96', '-13.0', '-90')]}"
1629062225.450618,34.0169538,-118.50140227,66786,401,66786,400,1125,400,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:17:05.406706', '400', '-20.0', '-89', '-13.0', '-80')]}"
1629062247.813798,34.01718669,-118.50057241,66786,400,66786,399,1125,399,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:17:27.786697', '399', '-15.0', '-83', '-10.5', '-77')]}"
1629062255.449365,34.0172833,-118.5004433,66786,399,66786,400,1125,400,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-15 21:17:35.406710', '400', '-18.5', '-95', '-12.5', '-87')]}"
1628809887.918299,34.01889895,-118.49066575,1125,319,1125,279,66786,279,None,None,None,None,126510,234,"('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:11:27.838032', '279', '-20.0', '-91', '-15.0', '-84')]}"
1628809935.404587,34.01919344,-118.49185928,1125,279,1125,443,66786,443,None,None,None,None,126510,311,"('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:12:15.375851', '443', '-20.0', '-82', '-17.5', '-77')]}"
1628809953.852174,34.01856451,-118.49265562,1125,443,1125,496,66786,496,None,None,None,None,126510,87,"('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:12:33.795786', '496', '-16.5', '-83', '-10.5', '-76')]}"
1628809970.094232,34.0175819,-118.49384808,1125,496,1125,493,66786,493,None,None,None,None,126510,190,"('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:12:50.061707', '493', '-19.0', '-93', '-10.0', '-84')]}"
1628810049.709097,34.01634218,-118.49539564,1125,493,1125,494,66786,494,None,None,None,None,126510,87,None,{}
1628810084.367857,34.01514434,-118.49682643,1125,494,1125,62,66786,62,None,None,None,None,512190,62,"('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:14:44.325302', '62', '-19.5', '-90', '-14.0', '-83')]}"
1628810108.973406,34.01450597,-118.49762508,1125,62,1125,122,2300,122,None,None,None,None,None,None,"('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:15:08.921981', '122', '-20.0', '-91', '-13.0', '-85')]}"
1628810181.256786,34.01537799,-118.49941564,1125,122,1125,399,2300,399,None,None,None,None,None,None,"('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:16:21.226307', '399', '-11.5', '-93', '-10.0', '-87')]}"
1628810212.374063,34.01635048,-118.49843975,1125,399,1125,293,66786,293,None,None,None,None,126510,62,"('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:16:52.325858', '293', '-20.0', '-100', '-18.0', '-93')]}"
1628810244.175866,34.0174763,-118.49705868,1125,293,1125,495,2300,495,None,None,None,None,None,None,"('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('1125', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:17:24.132776', '495', '-19.5', '-95', '-15.0', '-89')]}"
1628810325.275936,34.0202559,-118.49361698,66786,443,66786,495,None,None,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:18:45.203258', '495', '-20.0', '-103', '-16.5', '-99')]}"
1628810325.858066,34.0202559,-118.49361698,66786,495,66786,206,1125,206,5035,43,None,None,126510,234,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:18:45.791497', '206', '-19.0', '-104', '-17.5', '-99')]}"
1628810352.752062,34.0203951,-118.4934327,66786,206,66786,279,1125,279,5035,279,None,None,126510,74,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:19:12.706296', '279', '-20.0', '-104', '-15.0', '-96')]}"
1628810357.476642,34.02051089,-118.49328699,66786,279,66786,443,1125,443,5035,443,None,None,126510,317,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:19:17.440252', '443', '-20.0', '-96', '-15.0', '-92')]}"
1628810387.619049,34.02165825,-118.49388118,66786,443,66786,482,1125,482,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:19:47.576894', '482', '-20.0', '-112', '-17.5', '-107')]}"
1628810395.212575,34.02196435,-118.49428404,66786,482,66786,43,1125,43,5035,43,None,None,126510,317,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:19:55.166938', '43', '-19.5', '-99', '-14.5', '-93')]}"
1628810408.723774,34.02212014,-118.49456324,66786,43,66786,482,1125,482,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:20:08.681822', '482', '-20.0', '-97', '-13.0', '-90')]}"
1628810455.57209,34.02095084,-118.49610087,66786,482,66786,43,1125,43,5035,43,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:20:55.527869', '43', '-20.0', '-94', '-17.5', '-88')]}"
1628810546.075819,34.01833247,-118.49936991,66786,43,66786,293,1125,293,5035,293,None,None,126510,311,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:22:26.017097', '293', '-20.0', '-105', '-19.0', '-101')]}"
1628810560.954146,34.0177029,-118.5001769,66786,293,66786,400,1125,400,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:22:40.881317', '400', '-19.5', '-100', '-17.5', '-94')]}"
1628810618.591889,34.01804985,-118.50261859,66786,400,66786,401,1125,401,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:23:38.564301', '401', '-20.0', '-89', '-11.0', '-82')]}"
1628810648.626825,34.01908551,-118.50161551,66786,401,66786,96,1125,96,5035,96,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:24:08.584222', '96', '-18.5', '-100', '-11.5', '-91')]}"
1628810709.520462,34.02069467,-118.4996426,66786,96,66786,43,1125,43,5035,43,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-12 23:25:09.477858', '43', '-20.0', '-98', '-16.0', '-90')]}"
1629660443.522691,34.02665251,-118.48912697,66786,481,66786,203,1125,203,68886,203,None,None,126510,203,None,{}
1629660445.705516,34.02653727,-118.48927022,66786,203,66786,481,1125,481,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-22 19:27:25.190838', '481', '-14.5', '-101', '-9.5', '-94'), ('2021-08-22 19:27:25.670860', '481', '-16.5', '-103', '-10.0', '-96')]}"
1629660468.161649,34.02455911,-118.49171434,66786,481,66786,480,1125,480,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 4.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 4.0): [('2021-08-22 19:27:48.125051', '480', '-16.5', '-90', '-9.5', '-81')]}"
1629660486.230709,34.0231036,-118.4935391,66786,480,66786,206,1125,206,5035,43,None,None,126510,203,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 4.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 4.0): [('2021-08-22 19:28:06.189104', '206', '-18.0', '-99', '-16.5', '-97')]}"
1629660496.376705,34.02241077,-118.4943724,66786,206,66786,482,1125,482,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-22 19:28:16.332004', '482', '-20.0', '-100', '-13.5', '-94')]}"
1629660574.542729,34.01958929,-118.49780705,66786,482,66786,206,1125,206,5035,43,None,None,126510,160,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-22 19:29:34.500768', '206', '-19.0', '-91', '-17.5', '-88')]}"
1629660594.550102,34.0192958,-118.49824283,66786,206,66786,43,1125,43,5035,43,None,None,126510,311,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-22 19:29:54.517876', '43', '-19.5', '-91', '-13.0', '-83')]}"
1629660664.402557,34.01746267,-118.50050045,66786,43,66786,206,1125,206,5035,43,None,None,126510,203,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-22 19:31:04.366613', '206', '-20.0', '-97', '-17.0', '-91')]}"
1629660671.231431,34.0171316,-118.5008666,66786,206,66786,400,1125,400,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-22 19:31:11.188809', '400', '-20.0', '-105', '-17.5', '-100')]}"
1629660698.065773,34.01592585,-118.50022948,66786,400,66786,399,1125,399,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-22 19:31:38.037971', '399', '-16.0', '-93', '-10.5', '-86')]}"
1629660725.586804,34.01636854,-118.49845163,66786,399,66786,122,1125,122,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-22 19:32:05.557894', '122', '-13.5', '-88', '-9.5', '-80')]}"
1629660728.124444,34.01652625,-118.49825855,66786,122,66786,399,1125,399,None,None,None,None,None,None,"('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0)","{('66786', '1', 'a3', 'ms320', 'rsrp', 'ms480', 'infinity', 3.0): [('2021-08-22 19:32:08.097900', '399', '-17.5', '-97', '-11.5', '-90')]}"
